insertion,TEIcoord,sample,zygoticity,orientaion_TEI,orientation_gene,consistency,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80
NC_003074.8:11695989..11695995,NC_003074.8:11695988..11695995,SQK-NBD114-96_barcode01,homo,minus,plus,no,10.622222222222222,5.8055,1.4878571428571428,10.125185185185185,8.2775,4.486923076923077,13.540625,5.203076923076923,3.022307692307692,7.405000000000001,8.411333333333333,7.583103448275862,0.8795833333333333,3.163333333333333,8.468846153846155,6.231739130434782,4.020952380952381,6.6078947368421055,17.11470588235294,13.54285714285714,9.356785714285715,8.631333333333334,13.468965517241378,10.1625,9.910833333333334,8.88375,6.406285714285715,7.7029411764705875,0.0,0.6535294117647058,0.0,0.0,0.5434782608695652,3.695652173913044,0.0,0.6495454545454545,2.4121052631578945,7.518947368421052,0.5434782608695652,5.107419354838709,4.841666666666666,12.874285714285715,6.964285714285714,18.932413793103446,11.655714285714286,10.340357142857144,7.278000000000001,3.401428571428572,3.0384,5.448846153846154,8.035624999999998,5.265769230769229,12.143846153846152,12.937083333333334,8.268846153846154,5.764210526315789,13.236363636363636,12.936190476190475,7.797499999999999,10.665,1.8684615384615384,9.548,4.090909090909091,11.924583333333333,10.3275,7.8155,1.4072727272727272,8.21923076923077,19.91071428571428,9.50076923076923,8.552631578947368,25.3888,10.576999999999998,14.940714285714288,22.016666666666666,24.565,13.608666666666666,17.785833333333333,23.61555555555556,20.13875
NC_003074.8:19557287..19557291,NC_003074.8:19557286..19557311,SQK-NBD114-96_barcode01,homo,minus,,,24.305833333333336,20.833181818181817,25.520625,12.681304347826089,8.333333333333334,30.555333333333333,9.167,22.548823529411763,17.988888888888887,23.14,13.75,16.666800000000002,11.091724137931031,10.714285714285714,9.469545454545454,3.409090909090909,5.072173913043478,4.807692307692308,12.17923076923077,13.888571428571428,3.947368421052632,5.092222222222222,3.333,17.307307692307692,9.066399999999998,8.332999999999998,10.0668,4.166666666666667,8.076923076923077,0.3966666666666666,11.764705882352942,1.5625,11.352608695652174,7.8881818181818195,6.934285714285713,18.11133333333333,20.83285714285714,17.96222222222222,21.96,27.82,8.686363636363636,0.7938095238095239,1.674375,0.0,5.175263157894737,0.5377419354838711,1.5625,2.083333333333333,2.3144444444444443,3.07,0.9090909090909092,3.0434782608695654,0.925925925925926,0.9545,0.8405882352941176,0.0,0.0,0.6492857142857142,0.0,0.7938888888888889,0.0,0.0,0.0,0.3757894736842105,0.4384210526315789,0.3176190476190476,0.0,0.0,1.25,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.6578947368421053,0.6172222222222222,0.0,0.0,1.1764705882352942
NC_003075.7:301834..301839,NC_003075.7:301833..301849,SQK-NBD114-96_barcode01,homo,minus,minus,yes,1.5625,0.0,1.1907142857142858,0.893125,0.4464285714285714,0.0,0.694375,0.0,0.0,0.0,0.0,0.0,0.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0207142857142857,0.0,1.9605882352941173,0.0,0.0,0.0,0.0,1.3891666666666669,1.5384615384615383,0.0,0.0,1.8522222222222224,1.8522222222222224,0.0,0.0,0.0,1.5384615384615383,2.08375,0.0,0.0,2.2222222222222223,9.5825,11.143636363636364,5.757142857142858,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,1.145625,0.0,0.0,0.0,1.407333333333333,1.0207142857142857,0.9261111111111112,0.6535294117647058,0.9090909090909092,0.0,0.0,0.0,1.1111111111111112,0.0,1.9926086956521736,0.0,0.0,0.0,1.0207142857142857,0.0,0.0,0.0,1.0992307692307692,0.8546153846153846,0.0,0.7144999999999999,1.3096666666666663
NC_003075.7:8453380..8453384,NC_003075.7:8453379..8453384,SQK-NBD114-96_barcode01,homo,minus,minus,yes,0.0,0.0,0.0,0.7938888888888889,0.3846153846153846,1.0684615384615386,0.7144999999999999,1.8096969696969696,0.0,1.143,0.3676470588235294,0.6493181818181818,0.0,0.0,0.9615384615384616,0.4629166666666666,0.0,0.0,0.0,0.0,0.0,3.571428571428572,0.6945833333333334,0.7144999999999999,1.6666666666666667,0.0,0.0,0.0,1.09375,0.4784210526315789,0.0,0.3267647058823529,0.0,0.0,0.0,0.0,0.3134482758620689,0.0,0.3583870967741935,0.4545454545454545,3.889166666666666,1.0733333333333337,0.9090909090909092,0.7935714285714285,0.7144999999999999,0.6411538461538462,0.0,0.4166666666666667,2.272727272727273,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.595,0.0,0.0,0.6411538461538462,0.0,0.4328571428571428,0.0,0.0,0.0,0.6495454545454545,0.5103571428571428,0.5681818181818182,0.0,1.0416666666666667,1.3395,0.0,0.7938888888888889,1.9046666666666667,0.0,3.260869565217391,4.62962962962963,0.5126666666666667,0.0,0.416875
NC_003075.7:10188602..10188606,NC_003075.7:10188597..10188606,SQK-NBD114-96_barcode01,homo,plus,minus,no,0.0,0.0,3.333333333333333,0.0,4.53875,3.113103448275862,0.0,0.4761904761904761,0.4114814814814814,2.529230769230769,1.2421739130434784,7.995263157894737,0.0,0.0,0.4166666666666667,8.717692307692307,0.3335,0.7616129032258064,2.478846153846154,0.3496153846153846,2.0689655172413794,0.3495454545454545,0.0,0.0,0.3676470588235294,0.0,1.3096666666666663,0.2957692307692308,0.5882352941176471,0.0,0.0,0.0,0.5496153846153846,0.3204166666666667,0.5721428571428572,0.0,0.0,0.4807692307692308,1.5615789473684212,0.0,18.838,14.999565217391302,21.394761904761904,11.11111111111111,8.3335,22.19952380952381,24.53,27.524,8.466111111111111,6.25,0.0,2.579285714285714,0.8546153846153846,0.0,0.4609677419354838,4.444285714285714,6.010588235294118,5.0,9.975,15.29473684210526,21.402380952380955,29.547058823529408,20.201904761904764,3.148,3.0073684210526315,3.274736842105263,8.0,12.256521739130434,8.212608695652174,34.893214285714286,33.06470588235294,40.335,25.9125,0.0,0.938695652173913,0.0,0.4763333333333333,1.5102702702702702,0.0,0.6804761904761905
NC_003075.7:16380335..16380341,NC_003075.7:16380333..16380341,SQK-NBD114-96_barcode01,homo,plus,minus,no,23.48333333333333,22.707894736842107,0.9526666666666668,2.858,1.1907142857142858,21.0,11.52,4.286666666666667,7.001,8.286666666666667,1.2757142857142856,1.4072727272727272,4.286399999999999,3.0078947368421054,1.0526315789473684,22.05375,9.365238095238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4202941176470588,0.0,0.0,0.0,0.9526666666666668,0.0,2.71875,1.6759259259259258,1.1496551724137931,2.7961290322580648,0.0,3.0668,21.416999999999994,20.80538461538461,43.42961538461538,25.879999999999995,30.06217391304348,32.924062500000005,38.87130434782609,46.37068965517241,38.829583333333325,27.078928571428573,0.966086956521739,1.9122727272727276,0.383103448275862,0.5208333333333334,0.6896551724137931,0.5051515151515152,0.0,0.4310344827586206,0.3583870967741935,0.0,0.7352941176470589,0.0,0.5208333333333334,0.0,0.8546153846153846,0.4166666666666667,0.0,0.0,1.1668,0.0,0.0,0.3448275862068966,0.0,0.0,0.4114814814814814,0.0,0.0,0.0,0.0,0.7247826086956523
NC_003076.8:2404495..2404502,NC_003076.8:2404494..2404502,SQK-NBD114-96_barcode01,homo,minus,,,0.0,12.045555555555556,5.5,0.383103448275862,0.2872413793103448,0.3085185185185185,0.0,0.3571428571428571,0.0,1.0304,3.621111111111111,0.4202941176470588,1.587142857142857,0.0,0.625,0.4310344827586206,0.0,0.4114814814814814,1.0869565217391304,0.5681818181818182,0.9468181818181818,0.0,0.0,1.358148148148148,0.0,0.3786363636363636,12.133684210526315,16.348095238095237,50.74055555555555,15.838965517241377,16.666296296296295,24.0,27.6665,17.0825,27.740666666666662,28.34454545454545,24.966538461538462,16.610434782608696,21.84769230769231,19.824736842105263,1.967647058823529,0.0,0.8626923076923076,0.5263157894736842,0.0,0.9261111111111112,1.0416666666666667,1.1575,0.7196666666666667,0.0,0.0,0.5209375,1.587142857142857,0.0,1.515,0.0,0.0,1.0265217391304349,0.5556666666666668,2.898260869565217,0.0,0.0,0.8928571428571429,0.0,0.4629166666666666,0.0,0.0,3.809523809523809,0.2777777777777778,0.5748275862068966,0.4913513513513513,0.6809677419354838,0.0,2.3810714285714285,4.288,1.4530769230769232,0.0,1.865172413793104,7.208888888888889,0.0
NC_003076.8:6412551..6412557,NC_003076.8:6412549..6412557,SQK-NBD114-96_barcode01,homo,minus,minus,yes,11.109999999999998,12.345185185185183,14.815,9.523142857142856,7.029047619047619,18.63636363636364,8.901250000000001,11.76382352941176,18.517916666666668,15.78894736842105,9.2009375,15.0,25.757272727272724,22.30578947368421,14.912105263157894,17.592380952380953,27.94117647058824,20.175263157894737,22.463913043478264,21.34952380952381,11.110833333333332,10.955384615384617,13.358888888888888,17.21964285714286,20.634761904761906,14.770740740740742,20.185,14.583125,18.606315789473683,16.666875,9.05782608695652,20.83277777777777,19.04714285714286,16.17909090909091,25.357,13.350357142857144,11.37235294117647,18.3672,15.73058823529412,10.4225,2.640416666666667,0.0,0.0,0.5748275862068966,0.0,0.5292592592592592,0.0,1.4660606060606058,8.0,6.590000000000001,0.4762857142857143,0.0,0.0,0.0,1.281923076923077,5.347083333333333,5.217391304347826,0.0,0.0,0.0,2.1739130434782608,0.0,0.3399999999999999,1.3157894736842106,0.0,1.206896551724138,1.0416666666666667,0.0,1.1363636363636365,0.6968000000000001,0.8768421052631579,0.3333333333333333,0.6945833333333334,0.0,0.0,0.3966666666666666,5.2631578947368425,0.0,4.761904761904762,0.0
NC_003076.8:15372467..15372472,NC_003076.8:15372466..15372472,SQK-NBD114-96_barcode01,hetero,minus,plus,no,0.0,3.703333333333333,8.333333333333334,0.0,0.9802941176470588,0.4047368421052632,1.7675,0.0,0.0,0.3510526315789473,3.921176470588235,0.0,0.0,2.380714285714286,5.881764705882353,1.9048,0.0,9.334,2.898260869565217,1.7391304347826086,0.3104347826086956,8.3325,0.0,0.0,0.3510526315789473,3.875,2.083333333333333,2.1503225806451614,0.8762500000000001,1.397391304347826,0.0,0.2975,2.126923076923077,6.060666666666666,6.817727272727273,3.508421052631579,2.222,0.0,6.630555555555556,6.666153846153846,0.7366666666666666,1.0668,0.0,0.3510526315789473,0.0,0.0,0.0,0.4764285714285714,0.0,0.0,0.0,0.0,2.4360000000000004,0.0,0.0,0.0,0.0,0.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3399999999999999
NC_003076.8:17264719..17264724,NC_003076.8:17264718..17264724,SQK-NBD114-96_barcode01,hetero,minus,minus,yes,0.0,4.130555555555556,2.8280000000000003,2.563846153846154,12.946363636363635,5.882352941176471,11.561249999999998,6.817272727272727,12.386923076923075,15.975714285714284,15.540625,19.1775,5.555454545454546,35.634166666666665,5.555,0.9528571428571428,3.33375,5.556,1.1116666666666666,1.38875,0.0,0.0,2.5,6.944,0.0,7.936428571428571,10.897692307692308,0.6941666666666667,0.0,1.188235294117647,3.9996,0.7575,1.587142857142857,3.174285714285714,4.956666666666666,0.0,0.5555,3.508421052631579,2.495294117647059,4.347391304347826,0.3246428571428571,0.0,0.6788888888888889,0.884516129032258,0.4762857142857143,0.0,1.7307692307692308,0.914,0.0,0.2597142857142857,0.7656756756756756,0.0,0.6453846153846154,0.5292592592592592,0.746,1.322857142857143,0.0,0.3966666666666666,0.9802941176470588,0.4310344827586206,0.0,1.325909090909091,1.0146875,0.0,0.0,0.4932142857142856,0.7144999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3245454545454545,0.476,0.0,0.0,0.0,0.0
NC_003076.8:18809938..18809943,NC_003076.8:18809935..18809943,SQK-NBD114-96_barcode01,hetero,plus,minus,no,0.83375,0.0,1.01,0.0,0.5492307692307692,0.83375,0.0,0.0,0.0,0.0,0.0,1.1908333333333332,0.0,0.8925,0.520625,0.0,7.30125,11.105714285714289,24.404444444444447,24.10833333333333,62.21166666666667,77.28090909090908,43.74714285714286,57.04444444444445,62.905,47.34692307692308,15.96,15.655454545454546,11.495454545454544,5.68076923076923,3.698125,3.05375,0.0,0.6535294117647058,6.902,4.675833333333333,4.992727272727273,1.38875,10.06785714285714,2.708333333333333,0.5953571428571429,1.058095238095238,1.8056666666666668,1.38875,0.0,1.11125,0.4464285714285714,2.2434615384615384,1.7408333333333337,0.2687096774193548,0.0,0.2776666666666667,0.3621739130434783,0.0,0.0,1.5475,3.4904545454545453,0.0,0.0,0.3969444444444444,0.6945833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.3496153846153846,0.9525,0.0,0.0,0.4082857142857142,1.169,0.67,0.4465625,4.629444444444444,0.0,3.041,1.1566666666666667,0.0
NC_003076.8:22771918..22771924,NC_003076.8:22771917..22771924,SQK-NBD114-96_barcode01,homo,minus,minus,yes,5.262631578947368,10.416249999999998,6.349047619047618,17.222,18.07363636363636,7.407777777777778,28.33333333333333,8.333,9.090909090909092,4.3478260869565215,9.090909090909092,4.677894736842105,5.2631578947368425,17.976,7.675263157894736,13.332999999999998,4.4446666666666665,14.286428571428573,15.789473684210526,6.25,2.7779166666666666,11.594782608695652,8.772105263157895,6.666666666666667,0.0,10.526315789473683,12.894736842105264,14.286428571428573,11.27842105263158,13.333333333333334,8.3325,12.5,10.256153846153843,19.047619047619047,8.3335,15.625,12.69857142857143,3.333,16.66722222222222,14.47315789473684,2.4,1.25,0.0,1.1363636363636365,0.0,0.0,0.0,0.0,5.2631578947368425,5.573636363636363,0.5292592592592592,0.0,0.0,0.6804761904761905,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,1.1363636363636365,0.0,0.0,0.5434782608695652,0.6945833333333334,1.4433333333333334,0.0,0.0,0.303,0.0,0.0,0.4807692307692308,0.7521052631578947,0.4927586206896551,0.5434782608695652,1.01,0.5208333333333334,0.4464285714285714,1.6328571428571428,1.016
NC_003076.8:24673227..24673231,NC_003076.8:24673226..24673236,SQK-NBD114-96_barcode01,hetero,minus,minus,yes,0.0,0.0,0.0,0.694375,1.5078571428571428,2.301428571428571,1.1111111111111112,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.6492857142857142,0.0,2.597272727272727,2.9793333333333334,1.0444444444444445,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.8546153846153846,0.0,0.0,1.1106666666666667,0.0,1.2823076923076924,0.0,1.7044444444444444,5.692142857142857,3.3836363636363638,3.903225806451613,0.0,0.5952380952380952,0.0,0.4465625,0.830967741935484,0.505,0.0,0.0,0.0,5.2631578947368425,0.0,0.0,0.0,0.4629166666666666,0.7142857142857143,0.0,0.5555,0.5555,0.0,10.0,0.0,3.0304545454545457,0.0,0.0,2.9411764705882355,0.9526666666666668,0.0,0.5847368421052631,0.0,0.0,0.0,0.0,2.0959090909090907,0.0,0.0,0.0,0.0,2.7777777777777777
