bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80,insertion
2.5633333333333335,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555,1.04125,0.0,0.0,0.0,0.0,0.6941666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8516666666666666,0.0,0.0,0.0,0.0,3.5725,1.2985714285714285,0.0,0.0,0.0,0.0,32.144999999999996,26.785,0.0,0.0,2.7777777777777777,2.857142857142857,3.125,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003071.7:18808727..18808731
0.0,1.5154545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,20.714285714285715,0.0,0.0,0.0,1.587142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.665,16.25,0.0,0.0,0.0,0.0,11.4575,0.0,0.0,0.0,0.0,46.15,61.10999999999999,14.912,0.0,11.54,17.8575,20.605454545454542,43.49909090909091,32.67,55.29666666666666,8.333333333333334,41.07111111111111,32.0,25.0,34.074444444444445,44.6,38.998888888888885,25.9625,2.3814285714285717,0.0,18.45727272727273,0.0,0.0,33.335,2.272727272727273,0.0,0.0,4.16625,13.333333333333334,0.0,0.0,0.0,0.0,NC_003074.8:28147..28153
12.5,9.0275,41.27,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,2.08375,16.665,0.0,0.0,16.666666666666668,9.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6659999999999995,0.0,0.0,0.0,7.14,12.5,46.57,0.0,0.0,71.43,0.0,0.0,0.0,0.0,13.333333333333334,NC_003074.8:10541312..10541322
21.668,33.33,0.0,19.805,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25,0.0,0.0,0.0,0.0,0.0,28.5725,62.5,63.96333333333333,70.9825,43.75,8.333333333333334,0.0,0.0,0.0,0.0,0.0,29.63,0.0,0.0,12.5,5.5566666666666675,0.0,0.0,58.83299999999999,15.3275,34.52333333333333,18.122222222222224,27.77777777777778,12.83,4.1675,18.02857142857143,25.2975,22.62,11.904285714285715,21.5175,42.86,68.53166666666667,22.6175,10.544285714285715,32.8575,0.0,26.43,0.0,36.78625,16.965,15.476666666666667,21.25,14.761666666666665,14.5825,7.618571428571428,0.0,13.395,45.952,27.776666666666667,76.66666666666667,60.13714285714286,32.26142857142857,41.56666666666666,43.75,58.33,41.43666666666667,75.45857142857143,32.78,NC_003074.8:11695989..11695995
8.333333333333334,0.0,20.237142857142857,0.0,25.0,0.0,50.0,33.33,0.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,33.33,11.11,0.0,0.0,0.0,0.0,22.223333333333333,0.0,12.755714285714285,36.0,41.666666666666664,0.0,40.0,10.0,3.3333333333333335,3.3340000000000005,41.67,8.335,0.0,66.66499999999999,67.0,2.0,12.5,40.0,6.666666666666667,4.16625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.145,2.8579999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003074.8:19557287..19557291
0.0,0.0,0.0,1.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.63333333333334,0.0,0.0,52.776666666666664,0.0,0.0,3.703333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,5.5566666666666675,3.703333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.703333333333333,0.0,0.0,1.515,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,NC_003075.7:176387..176391
0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8579999999999997,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.493333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.555,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.8579999999999997,0.0,0.0,2.7775,0.0,3.125,4.763333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003075.7:301834..301839
26.665999999999997,61.334,23.810000000000002,0.0,15.48,12.5,0.0,0.0,64.5825,55.0,0.0,13.334,6.666666666666667,29.542307692307695,41.666666666666664,0.0,56.94499999999999,52.90599999999999,25.0,0.0,37.78,30.556000000000004,19.166666666666668,36.51,18.62857142857143,0.0,30.356666666666666,38.334,28.836666666666662,46.666,3.5714285714285716,21.02,30.833333333333332,33.30375,21.43,15.0,35.55666666666667,50.894999999999996,24.445000000000004,8.571428571428571,0.0,30.119,67.81666666666666,0.0,0.0,45.14,33.01,64.285,0.0,0.0,0.0,0.0,11.805,0.0,44.54333333333333,42.083333333333336,30.728749999999998,37.739999999999995,37.85166666666667,37.7225,52.916666666666664,0.0,47.22,47.275,0.0,51.11,23.955,33.42333333333333,14.5825,8.335,5.2075,79.1075,16.072499999999998,11.209999999999999,12.188333333333333,0.0,0.0,32.04375,42.855000000000004,11.30875,NC_003075.7:3507956..3507966
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.482222222222223,0.0,18.75,11.428,7.145,0.0,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003075.7:8010670..8010677
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.335,6.25,0.0,0.0,0.0,0.0,NC_003075.7:8453380..8453384
0.0,0.0,0.0,0.0,7.91625,0.0,0.0,0.0,0.0,7.406666666666666,3.125,0.0,0.0,0.0,0.0,12.619166666666667,0.0,0.0,0.0,3.6363636363636362,0.0,0.0,0.0,0.0,0.0,0.0,1.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,8.333333333333334,59.375,0.0,0.0,54.165,81.945,53.75,0.0,18.75,0.0,22.2225,60.417500000000004,0.0,0.0,51.112,79.63,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003075.7:10188602..10188606
54.165,0.0,0.0,0.0,3.125,58.63250000000001,27.78,0.0,36.665,0.0,0.0,0.0,0.0,0.0,0.0,55.555,34.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1675,0.0,0.0,0.0,0.0,2.3814285714285717,19.682222222222222,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,13.333333333333334,1.2344444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003075.7:16380335..16380341
0.0,0.0,0.0,3.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,0.0,0.0,0.0,0.0,0.0,4.545,0.0,0.0,0.0,0.0,0.0,8.3325,0.0,19.31833333333333,0.0,0.0,0.0,63.03,14.797142857142857,13.245000000000001,1.6961538461538461,0.0,3.4933333333333336,0.0,0.0,0.0,0.0,3.5725,6.25,0.0,0.0,2.5633333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41625,5.246315789473684,0.0,0.0,5.0,0.714,2.7783333333333338,0.0,0.83375,0.0,0.0,0.0,NC_003076.8:259607..259611
1.2985714285714285,29.334000000000003,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.606666666666667,0.0,6.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,0.0,0.0,2.0825,0.0,0.0,0.0,0.0,0.0,5.0,5.0,19.823333333333334,15.530000000000001,9.015,3.8687500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,5.5566666666666675,0.0,4.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,3.175,1.5625,2.3816666666666664,8.3325,0.0,NC_003076.8:2404495..2404502
0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.08375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3325,3.5225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71375,0.0,0.0,NC_003076.8:5956357..5956363
0.0,0.0,0.0,0.0,0.0,16.6675,22.223333333333333,0.0,0.0,0.0,0.0,0.0,33.33,22.223333333333333,50.0,0.0,41.667500000000004,33.33,0.0,26.111666666666668,87.5,16.665,0.0,0.0,13.334,0.0,6.666666666666667,16.666666666666668,0.0,0.0,8.333333333333334,0.0,0.0,11.11,0.0,0.0,0.0,1.818,4.978571428571429,10.0,1.4285714285714286,2.5,0.0,0.0,0.0,5.0,2.272727272727273,0.0,12.857142857142858,3.3545454545454545,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2985714285714285,12.5,0.0,NC_003076.8:6412551..6412557
60.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,5.555,13.395,18.636000000000003,11.8675,0.0,0.0,0.0,25.713333333333335,24.235,16.39,0.0,25.0,15.0,0.0,25.0,0.0,5.0,25.0,44.644999999999996,100.0,0.0,0.0,0.0,0.0,0.0,33.335,0.0,0.0,10.0,0.0,4.422857142857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,2.222,0.0,0.0,0.0,0.0,1.5877777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003076.8:7077362..7077366
0.0,0.0,0.0,0.0,4.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,8.3325,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.335,0.0,7.14,0.0,0.0,11.11,0.0,0.0,5.0,4.0,0.0,1.9225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285,0.0,0.0,0.0,0.0,0.0,0.0,4.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0825,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,NC_003076.8:15372467..15372472
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.89,0.0,2.5633333333333335,76.66499999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.08375,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,4.763333333333333,0.0,0.0,0.0,0.0,4.1675,0.0,7.69,0.0,1.6666666666666667,0.0,0.0,1.13625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.335,0.0,0.0,0.0,0.0,0.0,0.0,1.299090909090909,0.0,0.0,3.3333333333333335,0.0,0.0,8.571428571428571,0.0,0.0,0.0,NC_003076.8:17264719..17264724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555,0.0,0.0,0.0,0.0,17.425,13.333333333333334,0.0,0.0,91.66499999999999,59.935,42.86,100.0,0.0,7.69,0.0,0.0,8.71,0.0,0.0,0.0,11.25,5.555,2.0,3.703333333333333,11.875,0.0,24.073333333333334,7.5,0.0,0.0,1.515,3.3333333333333335,0.0,4.1675,0.0,2.0,0.0,0.0,2.222,2.2433333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2344444444444445,1.13625,0.0,1.8522222222222224,0.0,0.0,0.0,0.0,0.0,1.3883333333333334,0.0,NC_003076.8:18809938..18809943
0.0,0.0,33.335,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,16.6675,0.0,0.0,0.0,4.761428571428572,0.0,2.8579999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818,0.0,0.0,23.214999999999996,5.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44,0.0,0.0,0.0,0.0,5.5566666666666675,0.0,0.0,0.0,0.0,NC_003076.8:20919427..20919432
0.0,16.666666666666668,0.0,0.0,0.0,2.7783333333333338,0.0,33.335,16.327142857142857,0.0,0.0,0.0,0.0,0.0,5.08,66.67,0.0,36.11166666666667,3.3340000000000005,2.8579999999999997,0.0,28.89,100.0,0.0,16.6675,12.5,66.67,22.857999999999997,0.0,3.5725,0.0,0.0,0.0,0.0,0.0,5.5566666666666675,11.11,0.0,33.333333333333336,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,27.778333333333336,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.223333333333333,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,4.763333333333333,0.0,NC_003076.8:22771918..22771924
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5633333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3816666666666664,0.0,5.0,0.0,2.3814285714285717,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,1.8522222222222224,2.7775,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,0.0,0.0,1.4285714285714286,20.0,20.0,8.335,6.5,0.0,0.0,0.0,0.0,0.0,5.555,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003076.8:24673227..24673231
