bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,insertion
0.0,0.0,0.0,0.0,0.0,0.0,1.5877777777777777,0.0,3.3340000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.625,0.0,0.0,0.0,0.0,0.0,0.0,1.78625,0.0,2.8579999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003075.7:16380335..16380341
0.0,0.0,0.0,0.0,1.04125,0.0,49.584,30.85833333333333,0.0,0.0,2.08375,0.0,0.0,0.0,50.33555555555555,0.0,1.25,42.384,70.67000000000002,37.5,21.481111111111108,3.3333333333333335,0.0,1.19,0.0,2.3816666666666664,1.19,0.0,0.0,0.0,0.0,2.0414285714285714,0.0,0.0,5.0,3.125,0.0,0.0,0.0,0.0,NC_003076.8:259607..259611
0.0,0.0,1.5079999999999998,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545,25.23857142857143,33.333333333333336,28.89,56.666666666666664,0.0,4.0,0.0,0.44625,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.665,NC_003076.8:2404495..2404502
0.0,0.0,0.0,0.0,0.0,1.1907142857142858,1.5625,0.0,0.0,0.6941666666666667,2.0,0.0,7.145,0.0,0.0,0.0,20.0,4.761428571428572,14.285714285714286,55.0,1.9675,0.0,0.0,1.8516666666666666,0.0,0.9258333333333333,2.0833333333333335,3.125,0.0,0.0,0.0,0.0,0.0,0.0,56.945,0.0,0.0,5.0,4.7725,0.0,NC_003076.8:5956357..5956363
15.0,42.70875,55.55555555555556,75.0,12.222222222222221,33.333333333333336,9.090909090909092,11.111666666666666,0.0,13.52,69.44333333333333,0.0,0.0,55.55666666666667,0.0,75.0,0.8925,0.0,85.4175,38.06285714285714,0.0,1.38875,0.0,0.0,0.0,0.0,42.5,23.80857142857143,22.5,13.778,0.0,37.5,47.221666666666664,30.554999999999996,91.66499999999999,91.66499999999999,28.571818181818177,90.0,0.0,0.0,NC_003076.8:6412551..6412557
72.8575,40.0,62.870000000000005,80.0,0.0,100.0,76.08999999999999,100.0,66.67,6.25,75.0,0.0,0.0,42.7575,5.0,0.0,68.18181818181819,7.142857142857143,0.0,15.388,1.78625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003076.8:7077362..7077366
0.0,100.0,0.0,25.0,33.335,0.0,32.14142857142856,29.165,0.0,0.0,66.66666666666667,17.856666666666666,0.0,46.43,0.0,25.0,28.833,40.417500000000004,62.08500000000001,3.335,0.0,0.0,0.0,1.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003076.8:15372467..15372472
33.33,0.0,14.14,22.223333333333333,0.0,0.0,7.5,0.0,0.0,33.333333333333336,0.0,20.833750000000002,22.223333333333333,0.0,0.0,9.524285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.095,8.127142857142857,10.605833333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7783333333333338,NC_003076.8:17264719..17264724
0.0,95.83500000000001,0.0,96.4275,100.0,0.0,0.0,0.0,56.945,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.363333333333335,1.587142857142857,0.0,3.3333333333333335,1.8522222222222224,0.0,28.634999999999998,45.0,50.832499999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0985714285714285,18.095714285714287,0.0,0.0,0.0,NC_003076.8:18809938..18809943
0.0,4.165,2.8857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,1.04125,1.9225,0.0,0.0,2.0825,4.937777777777778,19.213333333333335,0.0,0.0,0.0,0.0,0.0,1.0207142857142857,0.0,2.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NC_003076.8:20919427..20919432
0.0,100.0,35.416666666666664,100.0,66.66666666666667,0.0,100.0,50.0,66.67,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55666666666667,88.89,83.33333333333333,43.75,0.0,75.0,71.25,0.0,0.0,0.0,0.0,0.0,0.0,NC_003076.8:22771918..22771924
0.0,0.0,89.7325,91.50857142857144,0.0,0.0,0.0,0.0,0.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.555,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0416666666666667,58.484,0.0,13.334,27.5,0.0,0.0,0.0,NC_003076.8:24673227..24673231
